0	1.000000
1	1.000000
2	1.000000
3	1.000000
4	1.000000
5	1.000000
6	1.000000
7	1.000000
8	1.000000
9	1.000000
10	1.000000
11	1.000000
12	1.000000
13	1.000000
14	1.000000
15	1.000000
16	1.000000
17	1.000000
18	1.000000
19	1.000000
20	1.000000
21	1.000000
22	1.000000
23	1.000000
24	1.000000
25	1.000000
26	1.000000
27	1.000000
28	1.000000
29	1.000000
30	1.000000
31	1.000000
32	1.000000
33	1.000000
34	1.000000
35	1.000000
36	1.000000
37	1.000000
38	1.000000
39	1.000000
40	1.000000
41	1.000000
42	1.000000
43	1.000000
44	1.000000
45	1.000000
46	1.000000
47	1.000000
48	1.000000
49	1.000000
50	1.000000
51	1.000000
52	1.000000
53	1.000000
54	1.000000
55	1.000000
56	1.000000
57	1.000000
58	1.000000
59	1.000000
60	1.000000
61	1.000000
62	1.000000
63	1.000000
64	1.000000
65	1.000000
66	1.000000
67	1.000000
68	1.000000
69	1.000000
70	1.000000
71	1.000000
72	1.000000
73	1.000000
74	1.000000
75	1.000000
76	1.000000
77	1.000000
78	1.000000
79	1.000000
80	1.000000
81	1.000000
82	1.000000
83	1.000000
84	1.000000
85	1.000000
86	1.000000
87	1.000000
88	1.000000
89	1.000000
90	1.000000
91	1.000000
92	1.000000
93	1.000000
94	1.000000
95	1.000000
96	1.000000
97	1.000000
98	1.000000
99	1.000000
100	1.000000
101	1.000000
102	1.000000
103	1.000000
104	1.000000
105	1.000000
106	1.000000
107	1.000000
108	1.000000
109	1.000000
110	1.000000
111	1.000000
112	1.000000
113	1.000000
114	1.000000
115	1.000000
116	1.000000
117	1.000000
118	1.000000
119	1.000000
120	1.000000
121	1.000000
122	1.000000
123	1.000000
124	1.000000
125	1.000000
126	1.000000
127	1.000000
128	1.000000
129	1.000000
130	1.000000
131	1.000000
132	1.000000
133	1.000000
134	1.000000
135	1.000000
136	1.000000
137	1.000000
138	1.000000
139	1.000000
140	1.000000
141	1.000000
142	1.000000
143	1.000000
144	1.000000
145	1.000000
146	1.000000
147	1.000000
148	1.000000
149	1.000000
150	1.000000
151	1.000000
152	1.000000
153	1.000000
154	1.000000
155	1.000000
156	1.000000
157	1.000000
158	1.000000
159	1.000000
160	1.000000
161	1.000000
162	1.000000
163	1.000000
164	1.000000
165	1.000000
166	1.000000
167	1.000000
168	1.000000
169	1.000000
170	1.000000
171	1.000000
172	1.000000
173	1.000000
174	1.000000
175	1.000000
176	1.000000
177	1.000000
178	1.000000
179	1.000000
180	1.000000
181	1.000000
182	1.000000
183	1.000000
184	1.000000
185	1.000000
186	1.000000
187	1.000000
188	1.000000
189	1.000000
190	1.000000
191	1.000000
192	1.000000
193	1.000000
194	1.000000
195	1.000000
196	1.000000
197	1.000000
198	1.000000
199	1.000000
200	1.000000
201	1.000000
202	1.000000
203	1.000000
204	1.000000
205	1.000000
206	1.000000
207	2.000000
208	2.000000
209	2.000000
210	2.000000
211	2.000000
212	2.000000
213	2.000000
214	2.000000
215	2.000000
216	2.000000
217	2.000000
218	2.000000
219	2.000000
220	2.000000
221	2.000000
222	2.000000
223	2.000000
224	2.000000
225	2.000000
226	2.000000
227	2.000000
228	2.000000
229	2.000000
230	2.000000
231	2.000000
232	2.000000
233	2.000000
234	2.000000
235	2.000000
236	2.000000
237	2.000000
238	2.000000
239	2.000000
240	2.000000
241	2.000000
242	2.000000
243	2.000000
244	2.000000
245	2.000000
246	2.000000
247	2.000000
248	2.000000
249	2.000000
250	2.000000
251	2.000000
252	2.000000
253	2.000000
254	2.000000
255	2.000000
256	2.000000
257	2.000000
258	2.000000
259	2.000000
260	2.000000
261	2.000000
262	2.000000
263	2.000000
264	2.000000
265	2.000000
266	2.000000
267	2.000000
268	2.000000
269	2.000000
270	2.000000
271	2.000000
272	2.000000
273	2.000000
274	2.000000
275	2.000000
276	2.000000
277	2.000000
278	2.000000
279	2.000000
280	2.000000
281	2.000000
282	2.000000
283	2.000000
284	2.000000
285	2.000000
286	2.000000
287	2.000000
288	2.000000
289	2.000000
290	2.000000
291	2.000000
292	2.000000
293	2.000000
294	2.000000
295	2.000000
296	2.000000
297	2.000000
298	2.000000
299	2.000000
300	2.000000
301	2.000000
302	2.000000
303	2.000000
304	2.000000
305	2.000000
306	2.000000
307	2.000000
308	2.000000
309	2.000000
310	2.000000
311	2.000000
312	2.000000
313	2.000000
314	2.000000
315	2.000000
316	2.000000
317	2.000000
318	2.000000
319	2.000000
320	2.000000
321	2.000000
322	2.000000
323	2.000000
324	2.000000
325	2.000000
326	2.000000
327	2.000000
328	2.000000
329	2.000000
330	2.000000
331	2.000000
332	2.000000
333	2.000000
334	2.000000
335	2.000000
336	2.000000
337	2.000000
338	2.000000
339	2.000000
340	2.000000
341	2.000000
342	2.000000
343	2.000000
344	2.000000
345	2.000000
346	2.000000
347	2.000000
348	2.000000
349	2.000000
350	2.000000
351	2.000000
352	2.000000
353	2.000000
354	2.000000
355	2.000000
356	2.000000
357	2.000000
358	2.000000
359	2.000000
360	2.000000
361	2.000000
362	2.000000
363	2.000000
364	2.000000
365	2.000000
366	2.000000
367	2.000000
368	2.000000
369	2.000000
370	2.000000
371	2.000000
372	2.000000
373	2.000000
374	2.000000
375	2.000000
376	2.000000
377	2.000000
378	2.000000
379	2.000000
380	2.000000
381	2.000000
382	2.000000
383	2.000000
384	2.000000
385	2.000000
386	2.000000
387	2.000000
388	2.000000
389	2.000000
390	2.000000
391	2.000000
392	2.000000
393	2.000000
394	2.000000
395	2.000000
396	2.000000
397	2.000000
398	2.000000
399	2.000000
400	2.000000
401	2.000000
402	2.000000
403	2.000000
404	2.000000
405	2.000000
406	2.000000
407	2.000000
408	2.000000
409	2.000000
410	2.000000
411	2.000000
412	2.000000
413	2.000000
414	2.000000
415	2.000000
416	2.000000
417	2.000000
418	2.000000
419	2.000000
420	2.000000
421	2.000000
422	2.000000
423	2.000000
424	2.000000
425	2.000000
426	2.000000
427	2.000000
428	2.000000
429	2.000000
430	2.000000
431	2.000000
432	2.000000
433	2.000000
434	2.000000
435	2.000000
436	2.000000
437	2.000000
438	2.000000
439	2.000000
440	2.000000
441	2.000000
442	2.000000
443	2.000000
444	2.000000
445	2.000000
446	2.000000
447	2.000000
448	2.000000
449	2.000000
450	2.000000
451	2.000000
452	2.000000
453	2.000000
454	2.000000
455	2.000000
456	2.000000
457	2.000000
458	2.000000
459	2.000000
460	2.000000
461	2.000000
462	2.000000
463	2.000000
464	2.000000
465	2.000000
466	2.000000
467	2.000000
468	2.000000
469	3.000000
470	3.000000
471	3.000000
472	3.000000
473	3.000000
474	3.000000
475	3.000000
476	3.000000
477	3.000000
478	3.000000
479	3.000000
480	3.000000
481	3.000000
482	3.000000
483	3.000000
484	3.000000
485	3.000000
486	3.000000
487	3.000000
488	3.000000
489	3.000000
490	3.000000
491	3.000000
492	3.000000
493	3.000000
494	3.000000
495	3.000000
496	3.000000
497	3.000000
498	3.000000
499	3.000000
500	3.000000
501	3.000000
502	3.000000
503	3.000000
504	3.000000
505	3.000000
506	3.000000
507	3.000000
508	3.000000
509	3.000000
510	3.000000
511	3.000000
512	3.000000
513	3.000000
514	3.000000
515	3.000000
516	3.000000
517	3.000000
518	3.000000
519	3.000000
520	3.000000
521	3.000000
522	3.000000
523	3.000000
524	3.000000
525	3.000000
526	3.000000
527	3.000000
528	3.000000
529	3.000000
530	3.000000
531	3.000000
532	3.000000
533	3.000000
534	3.000000
535	3.000000
536	3.000000
537	3.000000
538	3.000000
539	3.000000
540	3.000000
541	3.000000
542	3.000000
543	3.000000
544	3.000000
545	3.000000
546	3.000000
547	3.000000
548	3.000000
549	3.000000
550	3.000000
551	3.000000
552	3.000000
553	3.000000
554	3.000000
555	3.000000
556	3.000000
557	3.000000
558	3.000000
559	3.000000
560	3.000000
561	3.000000
562	3.000000
563	3.000000
564	3.000000
565	3.000000
566	3.000000
567	3.000000
568	3.000000
569	3.000000
570	3.000000
571	3.000000
572	3.000000
573	3.000000
574	3.000000
575	3.000000
576	3.000000
577	3.000000
578	3.000000
579	3.000000
580	3.000000
581	3.000000
582	3.000000
583	3.000000
584	3.000000
585	3.000000
586	3.000000
587	3.000000
588	3.000000
589	3.000000
590	3.000000
591	3.000000
592	3.000000
593	3.000000
594	3.000000
595	3.000000
596	3.000000
597	3.000000
598	3.000000
599	3.000000
600	3.000000
601	3.000000
602	3.000000
603	3.000000
604	3.000000
605	3.000000
606	3.000000
607	3.000000
608	3.000000
609	3.000000
610	3.000000
611	3.000000
612	3.000000
613	3.000000
614	3.000000
615	3.000000
616	3.000000
617	3.000000
618	3.000000
619	3.000000
620	3.000000
621	3.000000
622	3.000000
623	3.000000
624	3.000000
625	3.000000
626	3.000000
627	3.000000
628	3.000000
629	3.000000
630	3.000000
631	3.000000
632	3.000000
633	3.000000
634	3.000000
635	3.000000
636	3.000000
637	3.000000
638	3.000000
639	3.000000
640	3.000000
641	3.000000
642	4.000000
643	4.000000
644	4.000000
645	4.000000
646	4.000000
647	4.000000
648	4.000000
649	4.000000
650	4.000000
651	4.000000
652	4.000000
653	4.000000
654	4.000000
655	4.000000
656	4.000000
657	4.000000
658	4.000000
659	4.000000
660	4.000000
661	4.000000
662	4.000000
663	4.000000
664	4.000000
665	4.000000
666	4.000000
667	4.000000
668	4.000000
669	4.000000
670	4.000000
671	4.000000
672	4.000000
673	4.000000
674	4.000000
675	4.000000
676	4.000000
677	4.000000
678	4.000000
679	4.000000
680	4.000000
681	4.000000
682	4.000000
683	4.000000
684	4.000000
685	4.000000
686	4.000000
687	4.000000
688	4.000000
689	4.000000
690	4.000000
691	4.000000
692	4.000000
693	4.000000
694	4.000000
695	4.000000
696	4.000000
697	4.000000
698	4.000000
699	4.000000
700	4.000000
701	4.000000
702	4.000000
703	4.000000
704	4.000000
705	4.000000
706	4.000000
707	4.000000
708	4.000000
709	4.000000
710	4.000000
711	4.000000
712	4.000000
713	4.000000
714	4.000000
715	4.000000
716	4.000000
717	4.000000
718	4.000000
719	4.000000
720	4.000000
721	4.000000
722	4.000000
723	4.000000
724	4.000000
725	4.000000
726	4.000000
727	4.000000
728	4.000000
729	4.000000
730	4.000000
731	4.000000
732	4.000000
733	4.000000
734	4.000000
735	4.000000
736	4.000000
737	4.000000
738	4.000000
739	4.000000
740	4.000000
741	4.000000
742	4.000000
743	4.000000
744	4.000000
745	4.000000
746	4.000000
747	4.000000
748	4.000000
749	4.000000
750	4.000000
751	4.000000
752	4.000000
753	4.000000
754	4.000000
755	4.000000
756	4.000000
757	4.000000
758	4.000000
759	4.000000
760	4.000000
761	4.000000
762	4.000000
763	4.000000
764	4.000000
765	4.000000
766	4.000000
767	4.000000
768	4.000000
769	4.000000
770	5.000000
771	5.000000
772	5.000000
773	5.000000
774	5.000000
775	5.000000
776	5.000000
777	5.000000
778	5.000000
779	5.000000
780	5.000000
781	5.000000
782	5.000000
783	5.000000
784	5.000000
785	5.000000
786	5.000000
787	5.000000
788	5.000000
789	5.000000
790	5.000000
791	5.000000
792	5.000000
793	5.000000
794	5.000000
795	5.000000
796	5.000000
797	5.000000
798	5.000000
799	5.000000
800	5.000000
801	5.000000
802	5.000000
803	5.000000
804	5.000000
805	5.000000
806	5.000000
807	5.000000
808	5.000000
809	5.000000
810	5.000000
811	5.000000
812	5.000000
813	5.000000
814	5.000000
815	5.000000
816	5.000000
817	5.000000
818	5.000000
819	5.000000
820	5.000000
821	5.000000
822	5.000000
823	5.000000
824	5.000000
825	5.000000
826	5.000000
827	5.000000
828	5.000000
829	5.000000
830	5.000000
831	5.000000
832	5.000000
833	5.000000
834	5.000000
835	5.000000
836	5.000000
837	5.000000
838	5.000000
839	5.000000
840	5.000000
841	5.000000
842	5.000000
843	5.000000
844	5.000000
845	5.000000
846	5.000000
847	5.000000
848	5.000000
849	5.000000
850	5.000000
851	5.000000
852	5.000000
853	5.000000
854	5.000000
855	5.000000
856	5.000000
857	5.000000
858	5.000000
859	5.000000
860	5.000000
861	5.000000
862	5.000000
863	5.000000
864	5.000000
865	5.000000
866	5.000000
867	5.000000
868	5.000000
869	5.000000
870	5.000000
871	5.000000
872	5.000000
873	6.000000
874	6.000000
875	6.000000
876	6.000000
877	6.000000
878	6.000000
879	6.000000
880	6.000000
881	6.000000
882	6.000000
883	6.000000
884	6.000000
885	6.000000
886	6.000000
887	6.000000
888	6.000000
889	6.000000
890	6.000000
891	6.000000
892	6.000000
893	6.000000
894	6.000000
895	6.000000
896	6.000000
897	6.000000
898	6.000000
899	6.000000
900	6.000000
901	6.000000
902	6.000000
903	6.000000
904	6.000000
905	6.000000
906	6.000000
907	6.000000
908	6.000000
909	6.000000
910	6.000000
911	6.000000
912	6.000000
913	6.000000
914	6.000000
915	6.000000
916	6.000000
917	6.000000
918	6.000000
919	6.000000
920	6.000000
921	6.000000
922	6.000000
923	6.000000
924	6.000000
925	6.000000
926	6.000000
927	6.000000
928	6.000000
929	6.000000
930	6.000000
931	6.000000
932	6.000000
933	6.000000
934	6.000000
935	6.000000
936	6.000000
937	6.000000
938	6.000000
939	6.000000
940	6.000000
941	6.000000
942	6.000000
943	6.000000
944	6.000000
945	6.000000
946	6.000000
947	6.000000
948	6.000000
949	6.000000
950	6.000000
951	6.000000
952	6.000000
953	6.000000
954	6.000000
955	6.000000
956	6.000000
957	6.000000
958	6.000000
959	7.000000
960	7.000000
961	7.000000
962	7.000000
963	7.000000
964	7.000000
965	7.000000
966	7.000000
967	7.000000
968	7.000000
969	7.000000
970	7.000000
971	7.000000
972	7.000000
973	7.000000
974	7.000000
975	7.000000
976	7.000000
977	7.000000
978	7.000000
979	7.000000
980	7.000000
981	7.000000
982	7.000000
983	7.000000
984	7.000000
985	7.000000
986	7.000000
987	7.000000
988	7.000000
989	7.000000
990	7.000000
991	7.000000
992	7.000000
993	7.000000
994	7.000000
995	7.000000
996	7.000000
997	7.000000
998	7.000000
999	7.000000
1000	7.000000
1001	7.000000
1002	7.000000
1003	7.000000
1004	7.000000
1005	7.000000
1006	7.000000
1007	7.000000
1008	7.000000
1009	7.000000
1010	7.000000
1011	7.000000
1012	7.000000
1013	7.000000
1014	7.000000
1015	7.000000
1016	7.000000
1017	7.000000
1018	7.000000
1019	7.000000
1020	7.000000
1021	7.000000
1022	7.000000
1023	7.000000
1024	7.000000
1025	7.000000
1026	7.000000
1027	7.000000
1028	7.000000
1029	7.000000
1030	7.000000
1031	7.000000
1032	8.000000
1033	8.000000
1034	8.000000
1035	8.000000
1036	8.000000
1037	8.000000
1038	8.000000
1039	8.000000
1040	8.000000
1041	8.000000
1042	8.000000
1043	8.000000
1044	8.000000
1045	8.000000
1046	8.000000
1047	8.000000
1048	8.000000
1049	8.000000
1050	8.000000
1051	8.000000
1052	8.000000
1053	8.000000
1054	8.000000
1055	8.000000
1056	8.000000
1057	8.000000
1058	8.000000
1059	8.000000
1060	8.000000
1061	8.000000
1062	8.000000
1063	8.000000
1064	8.000000
1065	8.000000
1066	8.000000
1067	8.000000
1068	8.000000
1069	8.000000
1070	8.000000
1071	8.000000
1072	8.000000
1073	8.000000
1074	8.000000
1075	8.000000
1076	8.000000
1077	8.000000
1078	8.000000
1079	8.000000
1080	8.000000
1081	8.000000
1082	8.000000
1083	8.000000
1084	8.000000
1085	8.000000
1086	8.000000
1087	8.000000
1088	8.000000
1089	8.000000
1090	8.000000
1091	8.000000
1092	8.000000
1093	8.000000
1094	8.000000
1095	8.000000
1096	9.000000
1097	9.000000
1098	9.000000
1099	9.000000
1100	9.000000
1101	9.000000
1102	9.000000
1103	9.000000
1104	9.000000
1105	9.000000
1106	9.000000
1107	9.000000
1108	9.000000
1109	9.000000
1110	9.000000
1111	9.000000
1112	9.000000
1113	9.000000
1114	9.000000
1115	9.000000
1116	9.000000
1117	9.000000
1118	9.000000
1119	9.000000
1120	9.000000
1121	9.000000
1122	9.000000
1123	9.000000
1124	9.000000
1125	9.000000
1126	9.000000
1127	9.000000
1128	9.000000
1129	9.000000
1130	9.000000
1131	9.000000
1132	9.000000
1133	9.000000
1134	9.000000
1135	9.000000
1136	9.000000
1137	9.000000
1138	9.000000
1139	9.000000
1140	9.000000
1141	9.000000
1142	9.000000
1143	9.000000
1144	9.000000
1145	9.000000
1146	9.000000
1147	9.000000
1148	9.000000
1149	9.000000
1150	9.000000
1151	9.000000
1152	9.000000
1153	10.000000
1154	10.000000
1155	10.000000
1156	10.000000
1157	10.000000
1158	10.000000
1159	10.000000
1160	10.000000
1161	10.000000
1162	10.000000
1163	10.000000
1164	10.000000
1165	10.000000
1166	10.000000
1167	10.000000
1168	10.000000
1169	10.000000
1170	10.000000
1171	10.000000
1172	10.000000
1173	10.000000
1174	10.000000
1175	10.000000
1176	10.000000
1177	10.000000
1178	10.000000
1179	10.000000
1180	10.000000
1181	10.000000
1182	10.000000
1183	10.000000
1184	10.000000
1185	10.000000
1186	10.000000
1187	10.000000
1188	10.000000
1189	10.000000
1190	10.000000
1191	10.000000
1192	10.000000
1193	10.000000
1194	10.000000
1195	10.000000
1196	10.000000
1197	10.000000
1198	10.000000
1199	10.000000
1200	10.000000
1201	10.000000
1202	10.000000
1203	10.000000
1204	10.000000
1205	11.000000
1206	11.000000
1207	11.000000
1208	11.000000
1209	11.000000
1210	11.000000
1211	11.000000
1212	11.000000
1213	11.000000
1214	11.000000
1215	11.000000
1216	11.000000
1217	11.000000
1218	11.000000
1219	11.000000
1220	11.000000
1221	11.000000
1222	11.000000
1223	11.000000
1224	11.000000
1225	11.000000
1226	11.000000
1227	11.000000
1228	11.000000
1229	11.000000
1230	11.000000
1231	11.000000
1232	11.000000
1233	11.000000
1234	11.000000
1235	11.000000
1236	11.000000
1237	11.000000
1238	11.000000
1239	11.000000
1240	11.000000
1241	11.000000
1242	11.000000
1243	11.000000
1244	11.000000
1245	11.000000
1246	11.000000
1247	11.000000
1248	11.000000
1249	11.000000
1250	11.000000
1251	12.000000
1252	12.000000
1253	12.000000
1254	12.000000
1255	12.000000
1256	12.000000
1257	12.000000
1258	12.000000
1259	12.000000
1260	12.000000
1261	12.000000
1262	12.000000
1263	12.000000
1264	12.000000
1265	12.000000
1266	12.000000
1267	12.000000
1268	12.000000
1269	12.000000
1270	12.000000
1271	12.000000
1272	12.000000
1273	12.000000
1274	12.000000
1275	12.000000
1276	12.000000
1277	12.000000
1278	12.000000
1279	12.000000
1280	12.000000
1281	12.000000
1282	12.000000
1283	12.000000
1284	12.000000
1285	12.000000
1286	12.000000
1287	12.000000
1288	12.000000
1289	12.000000
1290	12.000000
1291	12.000000
1292	12.000000
1293	12.000000
1294	13.000000
1295	13.000000
1296	13.000000
1297	13.000000
1298	13.000000
1299	13.000000
1300	13.000000
1301	13.000000
1302	13.000000
1303	13.000000
1304	13.000000
1305	13.000000
1306	13.000000
1307	13.000000
1308	13.000000
1309	13.000000
1310	13.000000
1311	13.000000
1312	13.000000
1313	13.000000
1314	13.000000
1315	13.000000
1316	13.000000
1317	13.000000
1318	13.000000
1319	13.000000
1320	13.000000
1321	13.000000
1322	13.000000
1323	13.000000
1324	13.000000
1325	13.000000
1326	13.000000
1327	13.000000
1328	13.000000
1329	13.000000
1330	13.000000
1331	13.000000
1332	13.000000
1333	14.000000
1334	14.000000
1335	14.000000
1336	14.000000
1337	14.000000
1338	14.000000
1339	14.000000
